Date,Buy_Hold_Value,Account_Value,Percent_Buy_Hold,Percent_Account_Value
2013-11-05,14982.95034,15559.5,-0.001136644,0.0373
2013-11-06,15059.44983,15502.739897,0.003963322,0.0335159931333
2013-11-07,14869.049405,15245.490259,-0.00873003966667,0.0163660172667
2013-11-08,15069.649405,15547.150301,0.00464329366667,0.0364766867333
2013-11-11,15072.200595,15531.160018,0.004813373,0.0354106678667
2013-11-12,15041.600595,15680.570435,0.002773373,0.0453713623333
2013-11-13,15162.300425,15777.600346,0.0108200283333,0.0518400230667
2013-11-14,15237.95034,15698.080549,0.015863356,0.0465387032667
2013-11-15,15304.250255,15740.220291,0.0202833503333,0.0493480194
2013-11-18,15250.69983,15720.959894,0.016713322,0.0480639929333
2013-11-19,15217.549915,15755.789902,0.0145033276667,0.0503859934667
2013-11-20,15169.950085,15733.329884,0.0113300056667,0.0488886589333
2013-11-21,15292.35034,16435.39959,0.0194900226667,0.095693306
2013-11-22,15368.84983,17408.569726,0.0245899886667,0.160571315067
2013-11-25,15353.550425,17308.219619,0.0235700283333,0.153881307933
2013-11-26,15357.799405,17492.639906,0.0238532936667,0.166175993733
2013-11-27,15395.199575,17738.449398,0.0263466383333,0.1825632932
2013-11-29,15385.0,17761.83013,0.0256666666667,0.184122008667
2013-12-02,15345.049915,17761.559739,0.0230033276667,0.1841039826
2013-12-03,15278.75,17729.229486,0.0185833333333,0.1819486324
2013-12-04,15277.04966,17688.990039,0.0184699773333,0.1792660026
2013-12-05,15209.90017,17658.969635,0.0139933446667,0.177264642333
2013-12-06,15379.90017,17684.309755,0.025326678,0.178953983667
2013-12-09,15418.99949,17820.679434,0.0279332993333,0.1880452956
2013-12-10,15363.75,17626.479233,0.02425,0.175098615533
2013-12-11,15191.200085,17622.139295,0.0127466723333,0.174809286333
2013-12-12,15141.050425,17615.339372,0.00940336166667,0.174355958133
2013-12-13,15139.350085,17684.169171,0.00929000566667,0.1789446114
2013-12-16,15233.700085,17735.869635,0.0155800056667,0.182391309
2013-12-17,15185.24949,17885.459635,0.012349966,0.192363975667
2013-12-18,15444.499745,17890.209434,0.0296333163333,0.192680628933
2013-12-19,15426.650425,18065.379434,0.0284433616667,0.204358628933
2013-12-20,15432.59983,18060.679726,0.0288399886667,0.204045315067
2013-12-23,15515.049915,18183.079142,0.034336661,0.212205276133
2013-12-24,15549.049405,18262.559434,0.0366032936667,0.217503962267
2013-12-26,15628.100085,18322.519434,0.041873339,0.2215012956
2013-12-27,15627.25051,18383.639434,0.0418167006667,0.225575962267
2013-12-30,15624.700595,18436.599434,0.0416467063333,0.229106628933
2013-12-31,15698.65017,18510.679726,0.046576678,0.234045315067
2014-01-02,15548.19983,18482.799434,0.0365466553333,0.232186628933
2014-01-03,15545.649915,18553.119726,0.036376661,0.2368746484
2014-01-06,15500.600085,18548.119726,0.033373339,0.236541315067
2014-01-07,15595.79966,18548.119726,0.0397199773333,0.236541315067
2014-01-08,15599.20034,18548.119726,0.0399466893333,0.236541315067
2014-01-09,15609.399915,18548.119726,0.040626661,0.236541315067
2014-01-10,15651.899915,18548.119726,0.0434599943333,0.236541315067
2014-01-13,15443.65017,18473.619726,0.029576678,0.2315746484
2014-01-14,15611.94983,18629.140014,0.0407966553333,0.2419426676
2014-01-15,15696.10034,18706.899438,0.0464066893333,0.2471266292
2014-01-16,15675.69983,18732.819726,0.0450466553333,0.2488546484
2014-01-17,15609.399915,18663.699726,0.040626661,0.2442466484
2014-01-21,15655.299405,18724.180014,0.043686627,0.2482786676
2014-01-22,15665.500255,18755.859438,0.0443666836667,0.2503906292
2014-01-23,15537.149405,18675.220014,0.0358099603333,0.2450146676
2014-01-24,15205.649915,18562.899438,0.0137099943333,0.2375266292
2014-01-27,15130.849575,18488.019438,0.008723305,0.2325346292
2014-01-28,15220.950595,18485.519438,0.0147300396667,0.232367962533
2014-01-29,15074.75051,18485.519438,0.00498336733333,0.232367962533
2014-01-30,15234.54966,18485.519438,0.015636644,0.232367962533
2014-01-31,15145.299405,18485.519438,0.009686627,0.232367962533
2014-02-03,14804.44983,18485.519438,-0.013036678,0.232367962533
2014-02-04,14908.149915,18485.519438,-0.006123339,0.232367962533
2014-02-05,14889.44983,18485.519438,-0.00737001133333,0.232367962533
2014-02-06,15085.79966,18542.519273,0.00571997733333,0.236167951533
2014-02-07,15272.799405,18485.568993,0.018186627,0.2323712662
2014-02-10,15300.849575,18412.819883,0.0200566383333,0.227521325533
2014-02-11,15468.29966,18172.219438,0.0312199773333,0.211481295867
2014-02-12,15475.950595,18137.968993,0.0317300396667,0.209197932867
2014-02-13,15555.849575,18118.279929,0.0370566383333,0.2078853286
2014-02-14,15641.70034,18060.750167,0.0427800226667,0.204050011133
2014-02-18,15660.400425,18243.290002,0.044026695,0.216219333467
